,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
685,26068,city_93,0.865,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,>4,218.0
686,20179,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,2,11.0
687,32956,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,10000+,Pvt Ltd,1,51.0
688,12570,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,83.0
689,7689,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,1,31.0
690,19653,city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,STEM,5,10000+,Pvt Ltd,never,68.0
691,8447,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,2,112.0
692,18513,city_50,0.8959999999999999,Male,No relevent experience,Full time course,High School,STEM,2,10000+,Pvt Ltd,1,61.0
693,4066,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,56.0
694,613,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Public Sector,4,34.0
695,12437,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,45.0
696,20917,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,6.0
697,12505,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,2,90.0
698,22510,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,1,55.0
699,6642,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Other,4,100-500,Pvt Ltd,2,144.0
700,8562,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Public Sector,1,47.0
701,13030,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,10,10000+,Pvt Ltd,2,48.0
702,33291,city_76,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Early Stage Startup,1,3.0
703,10469,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,12.0
704,30777,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6.0
705,31756,city_128,0.527,Male,No relevent experience,no_enrollment,High School,STEM,4,10000+,Pvt Ltd,4,27.0
706,3879,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,4,54.0
707,16255,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,20.0
708,5050,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,34.0
709,4273,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,15.0
710,14867,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,never,40.0
711,16180,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,1,14.0
712,8491,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Early Stage Startup,1,9.0
713,23514,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,5,10000+,Public Sector,3,43.0
714,14398,city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Early Stage Startup,1,192.0
715,11444,city_90,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,210.0
716,22303,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,never,24.0
717,7391,city_118,0.722,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,1,16.0
718,9195,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,129.0
719,7519,city_103,0.92,Male,No relevent experience,Full time course,Masters,Humanities,8,<10,Public Sector,4,56.0
720,15307,city_103,0.92,Male,No relevent experience,no_enrollment,High School,STEM,10,10000+,Pvt Ltd,4,50.0
721,24683,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,56.0
722,27067,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,never,28.0
723,11327,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Public Sector,>4,17.0
724,2529,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,45.0
725,31349,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,276.0
726,30739,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,6.0
727,32141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Funded Startup,3,61.0
728,7759,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,36.0
729,16286,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,7.0
730,5381,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44.0
731,16782,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,256.0
732,8122,city_61,0.9129999999999999,Male,No relevent experience,Full time course,High School,STEM,4,10000+,Pvt Ltd,never,4.0
733,4370,city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,5,10000+,Pvt Ltd,4,244.0
734,13883,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Humanities,9,50-99,Pvt Ltd,1,7.0
735,21673,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,57.0
736,24268,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,97.0
737,17200,city_150,0.698,Male,No relevent experience,no_enrollment,High School,STEM,<1,10000+,Pvt Ltd,never,146.0
738,31533,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,STEM,6,50-99,Pvt Ltd,4,46.0
739,23172,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,103.0
740,1647,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,NGO,2,23.0
741,1276,city_23,0.899,Male,Has relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,1,36.0
742,19942,city_149,0.6890000000000001,Female,No relevent experience,Full time course,Masters,STEM,9,10000+,Pvt Ltd,never,10.0
743,26888,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,2,500-999,NGO,2,51.0
744,11667,city_28,0.9390000000000001,Male,No relevent experience,no_enrollment,Graduate,Humanities,9,50-99,Public Sector,never,16.0
745,3890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,Early Stage Startup,1,22.0
746,17267,city_105,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,74.0
747,4934,city_160,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,NGO,1,113.0
748,2752,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,86.0
749,6413,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,88.0
750,5817,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,112.0
751,27952,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,2,12.0
752,6402,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,3,10000+,Pvt Ltd,never,24.0
753,2358,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,7,<10,Early Stage Startup,1,11.0
754,7645,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Public Sector,1,30.0
755,15411,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,>4,27.0
756,32727,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,2,65.95
757,32693,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,4,312.0
758,471,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,8,<10,Public Sector,2,32.0
759,16922,city_73,0.754,Male,No relevent experience,no_enrollment,High School,STEM,2,10000+,Pvt Ltd,never,78.0
760,31991,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Funded Startup,1,125.0
761,16212,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,152.0
762,22477,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,49.0
763,11514,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,3,18.0
764,28290,city_103,0.92,Male,No relevent experience,Part time course,Masters,STEM,>20,10000+,Pvt Ltd,>4,36.0
765,11473,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,17,50-99,Pvt Ltd,2,74.0
766,28584,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,134.0
767,9209,city_121,0.7809999999999999,Other,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Funded Startup,1,62.0
768,28252,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Public Sector,1,81.0
769,30158,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,never,22.0
770,18492,city_116,0.743,Female,No relevent experience,Full time course,Masters,STEM,4,10000+,Pvt Ltd,1,131.0
771,18940,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,4,31.0
772,30512,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,156.0
773,19654,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,4,500-999,Pvt Ltd,1,314.0
774,16577,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,1,102.0
775,17836,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,2,22.0
776,29074,city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,STEM,7,10000+,Pvt Ltd,1,26.0
777,25155,city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,28.0
778,31796,city_91,0.691,Male,No relevent experience,no_enrollment,Primary School,STEM,2,10000+,Pvt Ltd,never,46.0
779,30965,city_114,0.9259999999999999,Male,No relevent experience,Full time course,High School,STEM,4,500-999,Pvt Ltd,1,63.0
780,7212,city_162,0.767,Male,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,1,37.0
781,20419,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,4,42.0
782,27143,city_2,0.7879999999999999,Male,Has relevent experience,Full time course,Masters,STEM,7,10000+,Pvt Ltd,3,25.0
783,33134,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,4,108.0
784,21657,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,64.0
785,14255,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,10,50-99,Pvt Ltd,2,81.0
786,11728,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,23.0
787,915,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,1000-4999,Pvt Ltd,1,11.0
788,7987,city_127,0.745,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,2,17.0
789,25241,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,14.0
790,18483,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,18.0
791,7032,city_104,0.924,Male,No relevent experience,Full time course,Primary School,STEM,1,10000+,Pvt Ltd,never,15.0
792,31668,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,1,100.0
793,22870,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,8,50-99,Early Stage Startup,1,10.0
794,13142,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,36.0
795,11481,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,62.0
796,1679,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,90.0
797,15849,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,31.0
798,22392,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,never,139.0
799,29223,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,2,10000+,Pvt Ltd,never,108.0
800,5296,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,STEM,12,100-500,Pvt Ltd,3,151.0
801,25329,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Other,10,Oct-49,Pvt Ltd,1,4.0
802,15164,city_128,0.527,Male,No relevent experience,Full time course,High School,STEM,4,10000+,Pvt Ltd,never,49.0
803,5780,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,4,64.0
804,14767,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,2,6.0
805,7926,city_21,0.624,Female,No relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,14.0
806,32606,city_16,0.91,Male,No relevent experience,Full time course,High School,STEM,11,<10,Pvt Ltd,3,26.0
807,30295,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,26.0
808,2436,city_67,0.855,Male,Has relevent experience,Full time course,High School,STEM,11,100-500,Pvt Ltd,3,53.0
809,12407,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,152.0
810,5509,city_99,0.915,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,29.0
811,33300,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,2.0
812,12374,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,16,10000+,Pvt Ltd,1,36.0
813,23562,city_53,0.74,Other,No relevent experience,Part time course,High School,STEM,2,50-99,Pvt Ltd,1,4.0
814,27420,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,never,112.0
815,15974,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,2,68.0
816,13204,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,210.0
817,12453,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,>4,15.0
818,21071,city_90,0.698,Male,No relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,4,160.0
819,795,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,10000+,Public Sector,1,10.0
820,80,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,53.0
821,8509,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,4,35.0
822,27199,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,1,1.0
823,4393,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,High School,STEM,4,10000+,Pvt Ltd,2,103.0
824,26993,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,10000+,Pvt Ltd,1,54.0
825,9753,city_37,0.794,Female,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,never,86.0
826,17074,city_65,0.802,Male,Has relevent experience,no_enrollment,High School,STEM,9,50-99,Pvt Ltd,3,88.0
827,9291,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,2,15.0
828,21210,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,61.0
829,6548,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,88.0
830,5601,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,<1,500-999,Pvt Ltd,1,48.0
831,29159,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,40.0
832,20909,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,4,56.0
833,13140,city_73,0.754,Male,Has relevent experience,Full time course,Masters,STEM,16,1000-4999,Pvt Ltd,2,14.0
834,8903,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,68.0
835,20079,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,1,5000-9999,Pvt Ltd,never,29.0
836,24628,city_116,0.743,Male,Has relevent experience,Full time course,Primary School,STEM,2,5000-9999,Pvt Ltd,1,101.0
837,5482,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,>4,42.0
838,16050,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,72.0
839,18581,city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,20.0
840,14438,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,3.0
841,8031,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,STEM,>20,<10,Pvt Ltd,>4,41.0
842,32710,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,124.0
843,5857,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,13.0
844,28799,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,2,170.0
845,19726,city_159,0.843,Male,Has relevent experience,Part time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,14.0
846,6191,city_160,0.92,Male,No relevent experience,Full time course,High School,STEM,2,1000-4999,Public Sector,2,33.0
847,32521,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,High School,STEM,5,10000+,Pvt Ltd,1,6.0
848,29176,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8.0
849,28278,city_71,0.884,Male,No relevent experience,no_enrollment,Phd,STEM,9,Oct-49,Pvt Ltd,1,89.0
850,2625,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,STEM,11,<10,Funded Startup,1,56.0
851,15587,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,91.0
852,14741,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,12.0
853,19210,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,157.0
854,21015,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,39.0
855,2010,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,61.0
856,8942,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,8.0
857,9586,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Public Sector,1,20.0
858,6444,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,4,32.0
859,1604,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,2,56.0
860,24158,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,<1,10000+,Pvt Ltd,never,78.0
861,24017,city_158,0.7659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,44.0
862,24362,city_20,0.7959999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,6,Oct-49,Pvt Ltd,4,18.0
863,29969,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,11,500-999,Pvt Ltd,1,32.0
864,16831,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,53.0
865,28518,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Pvt Ltd,1,29.0
866,21039,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,>4,292.0
867,1776,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,<10,Pvt Ltd,>4,134.0
868,1678,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,4,152.0
869,11188,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,6.0
870,5346,city_45,0.89,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,1,40.0
871,25867,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,4,18.0
872,8335,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,7,100-500,Pvt Ltd,1,28.0
873,29417,city_102,0.804,Male,Has relevent experience,no_enrollment,Primary School,STEM,>20,<10,Early Stage Startup,1,3.0
874,28383,city_150,0.698,Other,No relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,never,97.0
875,31485,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,107.0
876,11330,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Masters,STEM,18,50-99,Pvt Ltd,4,149.0
877,13259,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,88.0
878,7539,city_75,0.9390000000000001,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,5000-9999,NGO,>4,46.0
879,18271,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,1,10000+,Pvt Ltd,never,10.0
880,19556,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,39.0
881,31232,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,2,150.0
882,1175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,4,62.0
883,8107,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,55.0
884,2768,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,6,<10,Pvt Ltd,1,34.0
885,26448,city_23,0.899,Male,No relevent experience,Full time course,Masters,STEM,13,Oct-49,Pvt Ltd,>4,106.0
886,22700,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,100-500,Funded Startup,1,43.0
887,10287,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,1,20.0
888,21246,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,15,10000+,Public Sector,4,37.0
889,9098,city_123,0.738,Male,Has relevent experience,Full time course,Masters,STEM,10,1000-4999,Pvt Ltd,1,6.0
890,17952,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,never,21.0
891,3889,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,34.0
892,268,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,>4,76.0
893,27376,city_159,0.843,Male,No relevent experience,Full time course,Masters,STEM,6,100-500,Public Sector,1,210.0
894,22042,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,64.0
895,32395,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,23.0
896,16955,city_10,0.895,Male,Has relevent experience,Full time course,Masters,STEM,>20,1000-4999,Public Sector,>4,90.0
897,15027,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,3,54.0
898,27771,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,9.0
899,25918,city_36,0.893,Male,Has relevent experience,Full time course,Masters,STEM,13,50-99,Pvt Ltd,1,17.0
900,28694,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,50-99,NGO,1,290.0
901,10523,city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,1,160.0
902,12163,city_134,0.698,Male,No relevent experience,no_enrollment,Phd,STEM,6,10000+,Pvt Ltd,never,60.0
903,10279,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,never,45.0
904,20918,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,147.0
905,22940,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,2,72.0
906,11283,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,26.0
907,15682,city_40,0.7759999999999999,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,86.0
908,29890,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,>4,40.0
909,24998,city_173,0.878,Male,No relevent experience,no_enrollment,High School,STEM,3,10000+,Pvt Ltd,1,74.0
910,15853,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Graduate,Other,9,Oct-49,Pvt Ltd,>4,21.0
911,14581,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Early Stage Startup,1,57.0
912,27390,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,Oct-49,Pvt Ltd,1,58.0
913,21976,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,34.0
